protein, rna
NP_196207.1, NM_120670.2
NP_196208.1, NM_120671.4
NP_196209.1, NM_120672.2
NP_198611.1, NM_123154.3
NP_198617.1, NM_123160.3
NP_198620.1, NM_123164.2
NP_200766.2, NM_125350.3
NP_200767.1, NM_125351.3
NP_566885.1, NM_114533.2
NP_001118324.1, NM_001124852.5
NP_001189530.1, NM_001202601.1
NP_001321544.1, NM_001333244.1
NP_001321545.1, NM_001333245.1
NP_001321546.1, NM_001333246.1
NP_001325050.1, NM_001335453.1
NP_001325051.1, NM_001335455.1
NP_001325052.1, NM_001335454.1
NP_001330419.1, NM_001344467.1
NP_175132.1, NM_103592.4
NP_179155.1, NM_127113.4
NP_195130.1, NM_119565.4
NP_199108.1, NM_123659.4
NP_973470.1, NM_201741.2
NP_001119179.1, NM_001125707.2
NP_001189864.1, NM_001202935.1
NP_001319526.1, NM_001337961.1
NP_001326292.1, NM_001337962.1
NP_187797.3, NM_112024.6
NP_568171.1, NM_120743.3
NP_850783.1, NM_180452.1
NP_001321424.1, NM_001332490.1
NP_173544.1, NM_101974.3
NP_173546.1, NM_101976.2
NP_173547.1, NM_101977.2
NP_173549.1, NM_101979.4
NP_189176.1, NM_113445.2
NP_564137.1, NM_101978.5
NP_001119168.1, NM_001125696.1
NP_001331866.1, NM_001342699.1
NP_001331867.1, NM_001342700.1
NP_195953.1, NM_120411.5
NP_568136.1, NM_120507.5
NP_974725.1, NM_202996.2
NP_001077599.1, NM_001084130.1
NP_001319356.1, NM_001334412.1
NP_001332569.1, NM_001345194.1
NP_001332570.1, NM_001345195.1
NP_173999.1, NM_102440.4
NP_177112.1, NM_105622.2
NP_178409.2, NM_126361.4
NP_181593.1, NM_129623.3
NP_189545.1, NM_113824.3
NP_196148.1, NM_120611.3
NP_200443.1, NM_125015.2
NP_849868.1, NM_179537.5
NP_849869.1, NM_179538.1
NP_001078388.1, NM_001084919.2
NP_001318254.1, NM_001335684.1
NP_001321464.1, NM_001332918.1
NP_001321465.1, NM_001332917.1
NP_001323294.1, NM_001331446.1
NP_001323295.1, NM_001331447.1
NP_001325157.1, NM_001335685.1
NP_001329677.1, NM_001340920.1
NP_171888.1, NM_100273.2
NP_174352.1, NM_102801.3
NP_179637.2, NM_127606.3
NP_188973.2, NM_113233.5
NP_193171.2, NM_117512.3
NP_849380.1, NM_179049.2
NP_001318182.1, NM_001335126.1
NP_001328716.1, NM_001341690.1
NP_172896.1, NM_101311.6
NP_178358.1, NM_126310.3
NP_194197.1, NM_118599.2
NP_201344.1, NM_125939.3
NP_565436.1, NM_127392.1
NP_973826.1, NM_202097.1
NP_001077787.1, NM_001084318.3
NP_001319339.1, NM_001334325.1
NP_001321682.1, NM_001334326.1
NP_001325948.1, NM_001337352.1
NP_186814.1, NM_111031.4
NP_196946.1, NM_121446.5
NP_564907.1, NM_105448.5
NP_849857.1, NM_179526.4
NP_850818.1, NM_180487.4
NP_974100.1, NM_202371.2
NP_974779.1, NM_203050.3
NP_974780.1, NM_203051.3
NP_001078629.1, NM_001085160.2
NP_001119299.1, NM_001125827.1
NP_001189806.1, NM_001202877.2
NP_001319469.1, NM_001337525.1
NP_001326799.1, NM_001337526.1
NP_001326800.1, NM_001337527.1
NP_194590.2, NM_119003.4
NP_568512.3, NM_122784.5
NP_851090.1, NM_180759.4
NP_001032000.1, NM_001036923.1
NP_001032103.1, NM_001037026.1
NP_176587.1, NM_105077.4
NP_180501.1, NM_128494.5
NP_181514.1, NM_129543.3
NP_190266.1, NM_114549.4
NP_200724.1, NM_125306.2
NP_567375.1, NM_117195.5
NP_568625.1, NM_123704.3
NP_851123.1, NM_180792.3
NP_851218.1, NM_180887.5
NP_001327746.1, NM_001338227.1
NP_181113.1, NM_129125.2
NP_182021.1, NM_130059.4
NP_188249.3, NM_112499.5
NP_191608.1, NM_115913.3
NP_193408.1, NM_117777.3
NP_195006.1, NM_119433.3
NP_196720.1, NM_121197.3
NP_197953.1, NM_122482.3
NP_565609.3, NM_128142.4
NP_181439.1, NM_129463.4
NP_190443.1, NM_114733.4
NP_194231.1, NM_118633.2
NP_196821.1, NM_121320.3
NP_197755.1, NM_122271.3
NP_199892.1, NM_124457.4
NP_199893.1, NM_124458.2
NP_001031692.1, NM_001036615.3
NP_001117231.1, NM_001123759.1
NP_001184911.1, NM_001197982.1
NP_001322673.1, NM_001331531.1
NP_001322674.1, NM_001331532.1
NP_001322675.1, NM_001331533.1
NP_001322676.1, NM_001331534.1
NP_001322677.1, NM_001331535.1
NP_001322678.1, NM_001331529.1
NP_001322679.1, NM_001331530.1
NP_001322680.1, NM_001331528.1
NP_001329394.1, NM_001341510.1
NP_001329395.1, NM_001341511.1
NP_001329475.1, NM_001340517.1
NP_172015.1, NM_100402.3
NP_180796.2, NM_128796.3
NP_193906.2, NM_118295.7
NP_567274.1, NM_116727.4
NP_849596.1, NM_179265.2
NP_001185080.1, NM_001198151.2
NP_001189789.1, NM_001202860.2
NP_001190311.1, NM_001203382.2
NP_001323064.1, NM_001334433.1
NP_001323398.1, NM_001332641.1
NP_173829.3, NM_102265.3
NP_177163.3, NM_105674.6
NP_186781.4, NM_110998.5
NP_197006.2, NM_121506.4
NP_001078424.1, NM_001084955.1
NP_001319291.1, NM_001334017.1
NP_001329707.1, NM_001340494.1
NP_176395.1, NM_104884.5
NP_178631.1, NM_126586.4
NP_182042.2, NM_130080.6
NP_191623.1, NM_115928.5
NP_192371.1, NM_116700.2
NP_567504.1, NM_117751.4
NP_567642.1, NM_118319.4
NP_849298.1, NM_178967.4
NP_849395.1, NM_179064.2
NP_850431.2, NM_180100.7
NP_172220.1, NM_100614.3
NP_175759.1, NM_104232.4
NP_176195.1, NM_104679.4
NP_180511.1, NM_128504.4
NP_190209.1, NM_114492.4
NP_200780.1, NM_125364.3
NP_171660.1, NM_100035.3
NP_176715.1, NM_105210.2
NP_187060.1, NM_111281.1
NP_200852.1, NM_125437.5
NP_850058.1, NM_179727.5
NP_001190462.1, NM_001203533.1
NP_001319749.1, NM_001339687.1
NP_180842.1, NM_128843.4
NP_181428.1, NM_129452.4
NP_191030.3, NM_115327.3
NP_199148.1, NM_123700.1
NP_199149.1, NM_123701.4
NP_199150.1, NM_123702.1
NP_199151.1, NM_123703.3
NP_001318190.1, NM_001335173.1
NP_001320450.1, NM_001334410.1
NP_001320956.1, NM_001333154.1
NP_001321974.1, NM_001332727.1
NP_001323487.1, NM_001335174.1
NP_001324493.1, NM_001335175.1
NP_172857.2, NM_101270.3
NP_173995.1, NM_102436.2
NP_174768.2, NM_103232.3
NP_177107.2, NM_105615.4
NP_178423.5, NM_126375.6
NP_178425.2, NM_126377.2
NP_189549.2, NM_113828.3
NP_194265.2, NM_118667.3
NP_001078425.1, NM_001084956.2
NP_001119027.1, NM_001125555.2
NP_001119028.1, NM_001125556.2
NP_001119029.1, NM_001125557.1
NP_001154237.1, NM_001160765.2
NP_001190796.1, NM_001203867.2
NP_001319293.1, NM_001334028.1
NP_001320706.1, NM_001332015.1
NP_001320707.1, NM_001332014.1
NP_001323265.1, NM_001334031.1
NP_001323266.1, NM_001334030.1
NP_001323267.1, NM_001334029.1
NP_001323268.1, NM_001334032.1
NP_001328396.1, NM_001340409.1
NP_001328397.1, NM_001340407.1
NP_001328398.1, NM_001340408.1
NP_172660.5, NM_101068.6
NP_188799.1, NM_113057.3
NP_192199.1, NM_116524.2
NP_192343.1, NM_116672.4
NP_193278.4, NM_117632.5
NP_193943.2, NM_118333.5
NP_849296.1, NM_178965.2
NP_849297.1, NM_178966.1
NP_201114.1, NM_125703.4
NP_201488.1, NM_126086.7
NP_566823.1, NM_113681.2
NP_851252.1, NM_180921.2
NP_851253.1, NM_180922.1
NP_851254.1, NM_180923.1
NP_001319739.1, NM_001339625.1
NP_172258.1, NM_100653.3
NP_172295.1, NM_100691.2
NP_180440.1, NM_128433.4
NP_181283.1, NM_129302.3
NP_187559.1, NM_111782.3
NP_190184.1, NM_114467.4
NP_190189.1, NM_114472.3
NP_195877.1, NM_120335.2
NP_197679.1, NM_122194.3
NP_200799.1, NM_125384.3
NP_001030738.1, NM_001035661.3
NP_001030840.1, NM_001035763.2
NP_001030921.1, NM_001035844.1
NP_001190170.1, NM_001203241.2
NP_001190296.1, NM_001203367.1
NP_001318550.1, NM_001343240.1
NP_001318551.1, NM_001343241.1
NP_001319604.1, NM_001338502.1
NP_001326632.1, NM_001339542.1
NP_001326633.1, NM_001339541.1
NP_001326865.1, NM_001338504.1
NP_001326866.1, NM_001338503.1
NP_001327792.1, NM_001340215.1
NP_001327793.1, NM_001340217.1
NP_001327794.1, NM_001340216.1
NP_001327795.1, NM_001340218.1
NP_001332061.1, NM_001343239.1
NP_001332062.1, NM_001343238.1
NP_001332063.1, NM_001343247.1
NP_001332064.1, NM_001343246.1
NP_001332065.1, NM_001343245.1
NP_001332066.1, NM_001343244.1
NP_001332067.1, NM_001343243.1
NP_001332068.1, NM_001343242.1
NP_175563.1, NM_104030.3
NP_190763.1, NM_115054.4
NP_191904.2, NM_116210.4
NP_568277.5, NM_121282.6
NP_849792.1, NM_179461.1
NP_001185169.1, NM_001198240.1
NP_001190464.1, NM_001203535.1
NP_001331599.1, NM_001344506.1
NP_001331600.1, NM_001344505.1
NP_175274.1, NM_103737.4
NP_199194.1, NM_123748.3
NP_849784.1, NM_179453.3
NP_850110.1, NM_179779.3
NP_001332089.1, NM_001345379.1
NP_180441.1, NM_128434.4
NP_190179.1, NM_114462.5
NP_190941.1, NM_115233.3
NP_563793.1, NM_100639.3
NP_563797.1, NM_100656.6
NP_568911.1, NM_125361.3
NP_568918.1, NM_125390.4
NP_850660.1, NM_180329.3
NP_850939.1, NM_180608.3
NP_001320019.1, NM_001341480.1
NP_001320020.1, NM_001341488.1
NP_001328834.1, NM_001341481.1
NP_001328835.1, NM_001341482.1
NP_001328836.1, NM_001341483.1
NP_001328837.1, NM_001341484.1
NP_001328838.1, NM_001341485.1
NP_001328839.1, NM_001341486.1
NP_001328840.1, NM_001341487.1
NP_001329810.1, NM_001341489.1
NP_193872.2, NM_118261.4
NP_195594.1, NM_120043.3
NP_001319136.1, NM_001333062.1
NP_001320739.1, NM_001333061.1
NP_001320740.1, NM_001333060.1
NP_001320741.1, NM_001333059.1
NP_001320742.1, NM_001333058.1
NP_001323695.1, NM_001337145.1
NP_001323696.1, NM_001337144.1
NP_001325389.1, NM_001337143.1
NP_174633.1, NM_103092.3
NP_174634.1, NM_103093.2
NP_182079.1, NM_130117.2
NP_182081.1, NM_130119.4
NP_182082.2, NM_130120.4
NP_191663.1, NM_115968.2
NP_850439.1, NM_180108.2
NP_850440.1, NM_180109.3
NP_850731.1, NM_180400.1
NP_001184915.1, NM_001197986.1
NP_001325305.1, NM_001336347.1
NP_172059.1, NM_100448.4
NP_173820.1, NM_102256.3
NP_180734.1, NM_128733.5
NP_180738.1, NM_128737.4
NP_181910.1, NM_129944.3
NP_181912.1, NM_129946.3
NP_973682.1, NM_201953.2
NP_001078121.1, NM_001084652.2
NP_001189838.1, NM_001202909.1
NP_001322574.1, NM_001332012.1
NP_001322575.1, NM_001332013.1
NP_001328649.1, NM_001340293.1
NP_001328650.1, NM_001340292.1
NP_172659.3, NM_101067.6
NP_176421.1, NM_104911.3
NP_187418.1, NM_111640.2
NP_192008.3, NM_116327.5
NP_001031831.1, NM_001036754.2
NP_001318222.1, NM_001335410.1
NP_001318479.1, NM_001342769.1
NP_001324257.1, NM_001335411.1
NP_001327559.1, NM_001338558.1
NP_001330836.1, NM_001342771.1
NP_001330837.1, NM_001342770.1
NP_001331111.1, NM_001344225.1
NP_001331549.1, NM_001342768.1
NP_173394.1, NM_101820.4
NP_187755.2, NM_111981.5
NP_188833.4, NM_113091.6
NP_196057.1, NM_120519.3
NP_198618.1, NM_123161.3
NP_201444.1, NM_126041.1
NP_001032147.1, NM_001037070.1
NP_001032148.1, NM_001037071.1
NP_001032149.1, NM_001037072.2
NP_001078800.1, NM_001085331.1
NP_001190270.1, NM_001203341.1
NP_001318881.1, NM_001345675.1
NP_001330616.1, NM_001343084.1
NP_001330617.1, NM_001343085.1
NP_001330618.1, NM_001343086.1
NP_196565.1, NM_121041.5
NP_201324.1, NM_125919.3
NP_564156.1, NM_102057.4
NP_565162.1, NM_106441.4
NP_851273.1, NM_180942.3
NP_001030994.1, NM_001035917.1
NP_001031034.1, NM_001035957.3
NP_001078217.1, NM_001084748.2
NP_001154537.1, NM_001161065.1
NP_001320373.1, NM_001334330.1
NP_001320374.1, NM_001334328.1
NP_001320375.1, NM_001334329.1
NP_001320376.1, NM_001334331.1
NP_001320377.1, NM_001334332.1
NP_001322760.1, NM_001331753.1
NP_001322761.1, NM_001331754.1
NP_001323026.1, NM_001332057.1
NP_001323027.1, NM_001332058.1
NP_001323028.1, NM_001332056.1
NP_001327534.1, NM_001338879.1
NP_001327535.1, NM_001338880.1
NP_001327536.1, NM_001338878.1
NP_172760.2, NM_101171.4
NP_189383.2, NM_113662.5
NP_563805.1, NM_100678.3
NP_564909.1, NM_105453.3
NP_850118.1, NM_179787.4
NP_850119.1, NM_179788.2
NP_974102.1, NM_202373.4
NP_001117293.1, NM_001123821.1
NP_001321857.1, NM_001334247.1
NP_001321858.1, NM_001334246.1
NP_001322866.1, NM_001332153.1
NP_001323009.1, NM_001332152.1
NP_001324727.1, NM_001335215.1
NP_001324928.1, NM_001335216.1
NP_172967.2, NM_101383.3
NP_172968.1, NM_101384.2
NP_172969.1, NM_101385.3
NP_176662.1, NM_105156.1
NP_176850.2, NM_105349.3
NP_177270.1, NM_105783.3
NP_178491.1, NM_126443.5
NP_178492.1, NM_126444.2
NP_178496.2, NM_126448.3
NP_178497.2, NM_126449.5
NP_178498.2, NM_126450.3
NP_178499.2, NM_126451.5
NP_563964.1, NM_101386.4
NP_564883.2, NM_105347.3
NP_849854.1, NM_179523.4
NP_001319775.1, NM_001339845.1
NP_001324071.1, NM_001335416.1
NP_001324454.1, NM_001335805.1
NP_001326285.1, NM_001339846.1
NP_001326286.1, NM_001339848.1
NP_001326287.1, NM_001339847.1
NP_001328888.1, NM_001342464.1
NP_001328889.1, NM_001342462.1
NP_001328890.1, NM_001342463.1
NP_179033.1, NM_126990.3
NP_179848.1, NM_127828.3
NP_191282.2, NM_115583.6
NP_195507.1, NM_119955.3
NP_001030866.1, NM_001035789.1
NP_001031095.1, NM_001036018.1
NP_001078292.1, NM_001084823.3
NP_001078299.1, NM_001084830.2
NP_001078467.1, NM_001084998.1
NP_001118841.1, NM_001125369.1
NP_001118843.1, NM_001125371.1
NP_001118847.1, NM_001125375.1
NP_001119049.1, NM_001125577.1
NP_001119050.1, NM_001125578.1
NP_188321.1, NM_112572.1
NP_188322.1, NM_112573.1
NP_188333.1, NM_112584.1
NP_196221.1, NM_120684.1
NP_196222.1, NM_120685.1
NP_196223.1, NM_120686.1
NP_196767.1, NM_121244.2
NP_196768.2, NM_121245.2
NP_563713.1, NM_100344.1
NP_564262.1, NM_102443.1
NP_680709.1, NM_148343.1
NP_680714.1, NM_148348.1
NP_680739.1, NM_148373.2
NP_849709.1, NM_179378.1
NP_973917.1, NM_202188.2
NP_973918.1, NM_202189.2
NP_001190373.1, NM_001203444.1
NP_177706.1, NM_106228.3
NP_180515.1, NM_128508.3
NP_193821.1, NM_118207.3
NP_196786.1, NM_121263.4
NP_199247.1, NM_123801.2
NP_564101.1, NM_101856.3
NP_568437.1, NM_122291.4
NP_568959.1, NM_125664.4
NP_568960.1, NM_125665.4
NP_001031651.1, NM_001036574.1
NP_001189976.1, NM_001203047.1
NP_001326843.1, NM_001338768.1
NP_001326844.1, NM_001338769.1
NP_001328553.1, NM_001341132.1
NP_001329376.1, NM_001341133.1
NP_001329377.1, NM_001341134.1
NP_179998.1, NM_127982.4
NP_189209.2, NM_113482.5
NP_189210.2, NM_113483.5
NP_189212.1, NM_113485.5
NP_193406.3, NM_117774.4
NP_567511.3, NM_117775.4
NP_001078447.1, NM_001084978.3
NP_001154773.1, NM_001161301.1
NP_001154774.1, NM_001161302.1
NP_001190837.1, NM_001203908.1
NP_001320063.1, NM_001341745.1
NP_001325235.1, NM_001337206.1
NP_001325236.1, NM_001337205.1
NP_001328585.1, NM_001341746.1
NP_001328586.1, NM_001341748.1
NP_001328587.1, NM_001341747.1
NP_001330347.1, NM_001344976.1
NP_001330348.1, NM_001344974.1
NP_001330349.1, NM_001344975.1
NP_182184.1, NM_130226.6
NP_194280.1, NM_118682.4
NP_200017.2, NM_124583.4
NP_567120.1, NM_116051.4
NP_851174.1, NM_180843.3
NP_973702.1, NM_201973.6
NP_974616.2, NM_202887.3
NP_001031385.1, NM_001036308.2
NP_001119143.1, NM_001125671.2
NP_001190049.1, NM_001203120.2
NP_001318888.1, NM_001345755.1
NP_001324575.1, NM_001335743.1
NP_001324576.1, NM_001335742.1
NP_001324577.1, NM_001335741.1
NP_001326055.1, NM_001339492.1
NP_001326056.1, NM_001339493.1
NP_001326057.1, NM_001339494.1
NP_001329067.1, NM_001342517.1
NP_001329068.1, NM_001342515.1
NP_001329069.1, NM_001342516.1
NP_001330675.1, NM_001345756.1
NP_179726.2, NM_127702.4
NP_190684.3, NM_114975.3
NP_195606.2, NM_120055.5
NP_201432.2, NM_126029.3
NP_001190937.1, NM_001204008.1
NP_176287.3, NM_104771.4
NP_195387.1, NM_119833.4
NP_849509.1, NM_179178.3
NP_974695.1, NM_202966.4
NP_001190579.1, NM_001203650.2
NP_001318845.1, NM_001345401.1
NP_001324128.1, NM_001336624.1
NP_001324129.1, NM_001336625.1
NP_001332510.1, NM_001345403.1
NP_001332511.1, NM_001345404.1
NP_001332512.1, NM_001345402.1
NP_181245.1, NM_129264.4
NP_200829.5, NM_125414.6
NP_001322404.1, NM_001332554.1
NP_001322405.1, NM_001332555.1
NP_001331958.1, NM_001344109.1
NP_179263.1, NM_127224.6
NP_182268.1, NM_130314.4
NP_191820.1, NM_116126.3
NP_192684.1, NM_117014.3
NP_195225.1, NM_119665.3
NP_195574.1, NM_120023.3
NP_198405.1, NM_122946.3
NP_199744.1, NM_124310.3
NP_564176.2, NM_102111.4
NP_849749.1, NM_179418.2
NP_001030678.1, NM_001035601.1
NP_001031845.1, NM_001036768.2
NP_001078141.1, NM_001084672.1
NP_001078539.1, NM_001085070.2
NP_001326019.1, NM_001337984.1
NP_001326020.1, NM_001337985.1
NP_001331392.1, NM_001342913.1
NP_001332658.1, NM_001342914.1
NP_177031.1, NM_105536.4
NP_196312.1, NM_120777.3
NP_196313.1, NM_120778.4
NP_566415.3, NM_112061.6
NP_974292.1, NM_202563.3
NP_974293.1, NM_202564.2
NP_974744.1, NM_203015.1
NP_974745.1, NM_203016.2
NP_001078427.2, NM_001084958.5
NP_172673.1, NM_101081.3
NP_172674.2, NM_101082.3
NP_176440.1, NM_104930.5
NP_192984.1, NM_117317.4
NP_192985.1, NM_117318.3
NP_192987.1, NM_117320.3
NP_192992.1, NM_117325.2
NP_193977.1, NM_118372.2
NP_199500.1, NM_124060.3
NP_199501.1, NM_124061.4
NP_566036.1, NM_130081.5
NP_567391.1, NM_117321.3
NP_567392.1, NM_117322.3
NP_849366.1, NM_179035.1
NP_001077901.1, NM_001084432.1
NP_001119097.1, NM_001125625.2
NP_001190169.1, NM_001203240.1
NP_001190888.1, NM_001203959.1
NP_001190889.1, NM_001203960.2
NP_001318231.1, NM_001335481.1
NP_001319764.1, NM_001339763.1
NP_001326672.1, NM_001340212.1
NP_001329498.1, NM_001342150.1
NP_001329499.1, NM_001342149.1
NP_179709.1, NM_127683.3
NP_191166.1, NM_115465.5
NP_191899.1, NM_116205.5
NP_194968.2, NM_119394.4
NP_195213.1, NM_119653.4
NP_195585.1, NM_120034.2
NP_850740.1, NM_180409.2
NP_001077910.1, NM_001084441.2
NP_001190916.1, NM_001203987.1
NP_001190917.1, NM_001203988.2
NP_001327655.1, NM_001339347.1
NP_001331034.1, NM_001345564.1
NP_173437.1, NM_101863.4
NP_177712.1, NM_106234.3
NP_179371.1, NM_127334.4
NP_190698.1, NM_114989.4
NP_195228.1, NM_119668.6
NP_195320.1, NM_119762.4
NP_199409.1, NM_123965.2
NP_201093.1, NM_125682.5
NP_566024.1, NM_130033.3
NP_566897.1, NM_114673.3
NP_001329975.1, NM_001343350.1
NP_172127.1, NM_100519.3
NP_180655.1, NM_128652.4
NP_187235.1, NM_111458.5
NP_191981.1, NM_116297.4
NP_193606.1, NM_117987.4
NP_196968.2, NM_121468.4
NP_568486.1, NM_122557.3
NP_850520.1, NM_180189.4
NP_973771.1, NM_202042.3
NP_001320752.1, NM_001331344.1
NP_001322407.1, NM_001331343.1
NP_001322408.1, NM_001331342.1
NP_001323911.1, NM_001337237.1
NP_001323912.1, NM_001337238.1
NP_001323913.1, NM_001337235.1
NP_001323914.1, NM_001337236.1
NP_001323915.1, NM_001337233.1
NP_001323916.1, NM_001337234.1
NP_001327192.1, NM_001340143.1
NP_001327193.1, NM_001340142.1
NP_001328203.1, NM_001341257.1
NP_001328373.1, NM_001340338.1
NP_001329375.1, NM_001340339.1
NP_171753.1, NM_100133.3
NP_171754.1, NM_100134.4
NP_182223.1, NM_130268.4
NP_191774.2, NM_116080.3
NP_192091.1, NM_116412.2
NP_192092.1, NM_116413.2
NP_193539.6, NM_117915.7
NP_199466.1, NM_124024.2
NP_001117558.1, NM_001124086.1
NP_001331884.1, NM_001344133.1
NP_176827.2, NM_105325.3
NP_179900.1, NM_127883.1
NP_179903.1, NM_127886.1
NP_189516.1, NM_113795.2
NP_195449.1, NM_119896.4
NP_195450.1, NM_119897.3
NP_195451.1, NM_119898.4
NP_195452.1, NM_119899.1
NP_195453.1, NM_119900.3
NP_195459.1, NM_119906.3
NP_200532.1, NM_125104.3
NP_568024.2, NM_119895.4
NP_568025.1, NM_119903.4
NP_568533.2, NM_123013.4
NP_001031816.1, NM_001036739.1
NP_001078516.1, NM_001085047.2
NP_001078517.1, NM_001085048.2
NP_001328124.1, NM_001342564.1
NP_001329167.1, NM_001342565.1
NP_172794.1, NM_101207.3
NP_173418.1, NM_101844.2
NP_177690.1, NM_106212.3
NP_189372.1, NM_113651.2
NP_195713.1, NM_120167.4
NP_196659.1, NM_121136.6
NP_201338.1, NM_125933.2
NP_201339.1, NM_125934.2
NP_563838.1, NM_100790.3
NP_568227.1, NM_121077.3
NP_568228.1, NM_121078.3
NP_849529.1, NM_179198.2
NP_001190393.1, NM_001203464.1
NP_001320998.1, NM_001332160.1
NP_001320999.1, NM_001332161.1
NP_001321000.1, NM_001332162.1
NP_001330286.1, NM_001343919.1
NP_197918.1, NM_122445.7
NP_563972.1, NM_101404.3
NP_849667.1, NM_179336.4
NP_849668.1, NM_179337.2
NP_001031286.1, NM_001036209.2
NP_001118673.1, NM_001125201.2
NP_001190776.1, NM_001203847.2
NP_001320002.1, NM_001341387.1
NP_001320820.1, NM_001334722.1
NP_001320821.1, NM_001334723.1
NP_001328358.1, NM_001341388.1
NP_001328359.1, NM_001341390.1
NP_001328360.1, NM_001341389.1
NP_001328361.1, NM_001341392.1
NP_001328362.1, NM_001341391.1
NP_001329443.1, NM_001340994.1
NP_001329444.1, NM_001340995.1
NP_001329445.1, NM_001340992.1
NP_001329446.1, NM_001340993.1
NP_177759.1, NM_106282.5
NP_188856.2, NM_113114.3
NP_567455.4, NM_117596.6
NP_001030747.1, NM_001035670.1
NP_001321204.1, NM_001334873.1
NP_001325605.1, NM_001338009.1
NP_001326399.1, NM_001337450.1
NP_001326400.1, NM_001337449.1
NP_001330269.1, NM_001343462.1
NP_001330270.1, NM_001343463.1
NP_172108.1, NM_100499.2
NP_173098.1, NM_101514.3
NP_174726.1, NM_103190.2
NP_176012.1, NM_104495.1
NP_178039.1, NM_106569.4
NP_180676.1, NM_128674.4
NP_186944.1, NM_111164.3
NP_187888.1, NM_112118.3
NP_188966.1, NM_113226.5
NP_196590.1, NM_121066.3
NP_197179.2, NM_121683.4
NP_201326.1, NM_125921.3
NP_974792.1, NM_203063.2
NP_001190161.1, NM_001203232.1
NP_001190162.1, NM_001203233.1
NP_001318560.1, NM_001343353.1
NP_001321560.1, NM_001331919.1
NP_001323060.1, NM_001334454.1
NP_001323061.1, NM_001334455.1
NP_001323062.1, NM_001334452.1
NP_001323063.1, NM_001334453.1
NP_001324310.1, NM_001337250.1
NP_001324311.1, NM_001337251.1
NP_001331344.1, NM_001343354.1
NP_001331345.1, NM_001343355.1
NP_172533.2, NM_100939.4
NP_177206.1, NM_105717.3
NP_182239.1, NM_130285.3
NP_191788.1, NM_116094.4
NP_564195.1, NM_102198.5
NP_850975.1, NM_180644.3
NP_974120.1, NM_202391.2
NP_001031078.1, NM_001036001.1
NP_173652.1, NM_102085.3
NP_173653.1, NM_102086.3
NP_173655.2, NM_102088.3
NP_173656.1, NM_102089.5
NP_564170.1, NM_102087.2
NP_973885.1, NM_202156.2
NP_001190141.1, NM_001203212.1
NP_001190559.1, NM_001203630.1
NP_001190870.1, NM_001203941.2
NP_001318282.1, NM_001335933.1
NP_001319430.1, NM_001334999.1
NP_001320419.1, NM_001335001.1
NP_001320420.1, NM_001335000.1
NP_001324051.1, NM_001335617.1
NP_001324052.1, NM_001335616.1
NP_001325336.1, NM_001335934.1
NP_001325714.1, NM_001339341.1
NP_001327362.1, NM_001340039.1
NP_001327363.1, NM_001340040.1
NP_001331203.1, NM_001345258.1
NP_001331204.1, NM_001345259.1
NP_173169.2, NM_101587.2
NP_178181.1, NM_106714.2
NP_178762.1, NM_126721.3
NP_179486.1, NM_127453.4
NP_180028.1, NM_128013.2
NP_189850.1, NM_114131.3
NP_190378.2, NM_114664.4
NP_191592.5, NM_115897.5
NP_194748.1, NM_119165.4
NP_200545.1, NM_125118.3
NP_201073.1, NM_125662.4
NP_001031956.1, NM_001036879.2
NP_001031957.1, NM_001036880.3
NP_001078628.1, NM_001085159.1
NP_001189745.1, NM_001202816.1
NP_001190732.1, NM_001203803.1
NP_001190733.1, NM_001203804.1
NP_001325893.1, NM_001337549.1
NP_001328013.1, NM_001340975.1
NP_001330586.1, NM_001344053.1
NP_001330587.1, NM_001344055.1
NP_001330588.1, NM_001344054.1
NP_181903.1, NM_129937.4
NP_188885.4, NM_113145.5
NP_191535.2, NM_115838.6
NP_193224.1, NM_117574.4
NP_198154.1, NM_122685.3
NP_198155.1, NM_122686.2
NP_566243.1, NM_111366.4
NP_849386.1, NM_179055.3
NP_851022.1, NM_180691.1
NP_851087.1, NM_180756.3
NP_974843.1, NM_203114.2
NP_001078001.1, NM_001084532.3
NP_001078002.1, NM_001084533.1
NP_001117372.1, NM_001123900.2
NP_001118352.1, NM_001124880.2
